ElementName,FamilyName,CategoryName,ItemName,MinX,MinY,MinZ,MaxX,MaxY,MaxZ,Length,Depth,Height,Volume,Surface
32a联系横梁,32a联系横梁1,结构框架,钢围檩、钢系梁、钢板撑,1094.4010332506164,-37.89662267729854,-31.938976377952763,1245.8267341486035,-37.33319111922754,-30.88910761154855,151.4257008979871,0.5634315580709952,1.049868766404213,89.57272292802779,489.77332317486724
32a联系横梁,32a联系横梁1,结构框架,钢围檩、钢系梁、钢板撑,1094.4010332506164,-37.89662267729854,-31.938976377952763,1245.8267341486035,-37.33319111922754,-30.88910761154855,151.4257008979871,0.5634315580709952,1.049868766404213,89.57272292802779,489.77332317486724
32a联系横梁,32a联系横梁1,结构框架,钢围檩、钢系梁、钢板撑,1094.4010332506164,-37.89662267729854,-31.938976377952763,1245.8267341486035,-37.33319111922754,-30.88910761154855,151.4257008979871,0.5634315580709952,1.049868766404213,89.57272292802779,489.77332317486724
32a联系横梁,32a联系横梁1,结构框架,钢围檩、钢系梁、钢板撑,1094.4010332506164,-37.89662267729854,-31.938976377952763,1245.8267341486035,-37.33319111922754,-30.88910761154855,151.4257008979871,0.5634315580709952,1.049868766404213,89.57272292802779,489.77332317486724
32a联系横梁,32a联系横梁1,结构框架,钢围檩、钢系梁、钢板撑,1094.4010332506164,-37.89662267729854,-31.938976377952763,1245.8267341486035,-37.33319111922754,-30.88910761154855,151.4257008979871,0.5634315580709952,1.049868766404213,89.57272292802779,489.77332317486724
32a联系横梁,32a联系横梁1,结构框架,钢围檩、钢系梁、钢板撑,1094.4010332506164,-37.89662267729854,-31.938976377952763,1245.8267341486035,-37.33319111922754,-30.88910761154855,151.4257008979871,0.5634315580709952,1.049868766404213,89.57272292802779,489.77332317486724
32a联系横梁,32a联系横梁1,结构框架,钢围檩、钢系梁、钢板撑,1094.4010332506164,-37.89662267729854,-31.938976377952763,1245.8267341486035,-37.33319111922754,-30.88910761154855,151.4257008979871,0.5634315580709952,1.049868766404213,89.57272292802779,489.77332317486724
32a联系横梁,32a联系横梁1,结构框架,钢围檩、钢系梁、钢板撑,1094.4010332506164,-37.89662267729854,-31.938976377952763,1245.8267341486035,-37.33319111922754,-30.88910761154855,151.4257008979871,0.5634315580709952,1.049868766404213,89.57272292802779,489.77332317486724
32a联系横梁,32a联系横梁1,结构框架,钢围檩、钢系梁、钢板撑,1094.4010332506164,-37.89662267729854,-31.938976377952763,1245.8267341486035,-37.33319111922754,-30.88910761154855,151.4257008979871,0.5634315580709952,1.049868766404213,89.57272292802779,489.77332317486724
32a联系横梁,32a联系横梁1,结构框架,钢围檩、钢系梁、钢板撑,1094.4010332506164,-37.89662267729854,-31.938976377952763,1245.8267341486035,-37.33319111922754,-30.88910761154855,151.4257008979871,0.5634315580709952,1.049868766404213,89.57272292802779,489.77332317486724
32a联系横梁,32a联系横梁1,结构框架,钢围檩、钢系梁、钢板撑,1094.4010332506164,-37.89662267729854,-31.938976377952763,1245.8267341486035,-37.33319111922754,-30.88910761154855,151.4257008979871,0.5634315580709952,1.049868766404213,89.57272292802779,489.77332317486724
32a联系横梁,32a联系横梁1,结构框架,钢围檩、钢系梁、钢板撑,1094.4010332506164,-37.89662267729854,-31.938976377952763,1245.8267341486035,-37.33319111922754,-30.88910761154855,151.4257008979871,0.5634315580709952,1.049868766404213,89.57272292802779,489.77332317486724
32a联系横梁,32a联系横梁1,结构框架,钢围檩、钢系梁、钢板撑,1094.4010332506164,-37.89662267729854,-31.938976377952763,1245.8267341486035,-37.33319111922754,-30.88910761154855,151.4257008979871,0.5634315580709952,1.049868766404213,89.57272292802779,489.77332317486724
32a联系横梁,32a联系横梁1,结构框架,钢围檩、钢系梁、钢板撑,1094.4010332506164,-37.89662267729854,-31.938976377952763,1245.8267341486035,-37.33319111922754,-30.88910761154855,151.4257008979871,0.5634315580709952,1.049868766404213,89.57272292802779,489.77332317486724
32a联系横梁,32a联系横梁1,结构框架,钢围檩、钢系梁、钢板撑,1094.4010332506164,-37.89662267729854,-31.938976377952763,1245.8267341486035,-37.33319111922754,-30.88910761154855,151.4257008979871,0.5634315580709952,1.049868766404213,89.57272292802779,489.77332317486724
32a联系横梁,32a联系横梁1,结构框架,钢围檩、钢系梁、钢板撑,1094.4010332506164,-37.89662267729854,-31.938976377952763,1245.8267341486035,-37.33319111922754,-30.88910761154855,151.4257008979871,0.5634315580709952,1.049868766404213,89.57272292802779,489.77332317486724
32a联系横梁,32a联系横梁1,结构框架,钢围檩、钢系梁、钢板撑,1094.4010332506164,-37.89662267729854,-31.938976377952763,1245.8267341486035,-37.33319111922754,-30.88910761154855,151.4257008979871,0.5634315580709952,1.049868766404213,89.57272292802779,489.77332317486724
32a联系横梁,32a联系横梁1,结构框架,钢围檩、钢系梁、钢板撑,1094.4010332506164,-37.89662267729854,-31.938976377952763,1245.8267341486035,-37.33319111922754,-30.88910761154855,151.4257008979871,0.5634315580709952,1.049868766404213,89.57272292802779,489.77332317486724
32a联系横梁,32a联系横梁1,结构框架,钢围檩、钢系梁、钢板撑,1094.4010332506164,-37.89662267729854,-31.938976377952763,1245.8267341486035,-37.33319111922754,-30.88910761154855,151.4257008979871,0.5634315580709952,1.049868766404213,89.57272292802779,489.77332317486724
32a联系横梁,32a联系横梁1,结构框架,钢围檩、钢系梁、钢板撑,1094.4010332506164,-37.89662267729854,-31.938976377952763,1245.8267341486035,-37.33319111922754,-30.88910761154855,151.4257008979871,0.5634315580709952,1.049868766404213,89.57272292802779,489.77332317486724
