ElementName,FamilyName,CategoryName,ItemName,MinX,MinY,MinZ,MaxX,MaxY,MaxZ,Length,Depth,Height,Volume,Surface
1号出入口C30素砼垫层 200mm,楼板,楼板,混凝土垫层,247.7742476975907,-81.3146845163328,-19.160104986876654,448.5616672170488,-26.85274238308787,-18.503937007873958,200.7874195194581,54.46194213324493,0.6561679790026957,7175.375868079715,22205.518561459365
2号出入口C30素砼垫层 200mm,楼板,楼板,素砼填充,-375.2572304920516,-83.77531554442038,-19.160104986876636,-56.03181296048126,-25.37636437820936,-18.50393700787401,319.2254175315703,58.39895116621102,0.6561679790026247,12232.565334277886,37780.42917654012
3号出入口底板 500mm,楼板,楼板,混凝土底板,19.402974238833792,108.97402926954031,7.480314960629922,35.29695839825152,126.36248071354223,9.120734908136484,15.893984159417727,17.388451444001916,1.6404199475065617,453.36576740119875,661.9378861464459
3号出入口底板 500mm,楼板,楼板,混凝土底板,19.402974238833792,108.97402926954031,7.480314960629922,35.29695839825152,126.36248071354223,9.120734908136484,15.893984159417727,17.388451444001916,1.6404199475065617,453.36576740119875,661.9378861464459
3号出入口底板 700mm,楼板,楼板,混凝土底板,-40.26413038212203,108.97402926954031,-27.979955304348902,19.402974238833792,126.36248071354223,9.120734908136498,59.667104620955826,17.388451444001916,37.100690212485404,38492.65436911855,7792.665732444942
3号出入口底板 700mm,楼板,楼板,混凝土底板,-40.26413038212203,108.97402926954031,-27.979955304348902,19.402974238833792,126.36248071354223,9.120734908136498,59.667104620955826,17.388451444001916,37.100690212485404,38492.65436911855,7792.665732444942
3号出入口底板 700mm,楼板,楼板,混凝土底板,-40.26413038212203,108.97402926954031,-27.979955304348902,19.402974238833792,126.36248071354223,9.120734908136498,59.667104620955826,17.388451444001916,37.100690212485404,38492.65436911855,7792.665732444942
3号出入口底板 700mm,楼板,楼板,混凝土底板,-40.26413038212203,108.97402926954031,-27.979955304348902,19.402974238833792,126.36248071354223,9.120734908136498,59.667104620955826,17.388451444001916,37.100690212485404,38492.65436911855,7792.665732444942
3号出入口底板 800mm,楼板,楼板,混凝土底板,-81.88451466103609,73.01602402099856,-22.539370078740156,-55.767784014148276,126.36248071354223,-19.914698162729657,26.116730646887817,53.34645669254367,2.6246719160104988,3656.784882952832,3203.5996731430314
3号出入口底板 800mm,楼板,楼板,混凝土底板,-81.88451466103609,73.01602402099856,-22.539370078740156,-55.767784014148276,126.36248071354223,-19.914698162729657,26.116730646887817,53.34645669254367,2.6246719160104988,3656.784882952832,3203.5996731430314
