ElementName,FamilyName,CategoryName,ItemName,MinX,MinY,MinZ,MaxX,MaxY,MaxZ,Length,Depth,Height,Volume,Surface
800mm 格构柱桩,钢管混凝土柱-圆形,结构柱,钻孔灌注格构柱桩,610.4996661043278,5.905509634323646,-171.71916010498688,613.1243380203384,8.530181550334142,-73.29396325459317,2.624671916010584,2.624671916010495,98.42519685039372,678.0416010526022,1047.1132053375386
800mm 格构柱桩,钢管混凝土柱-圆形,结构柱,钻孔灌注格构柱桩,610.4996661043278,5.905509634323646,-171.71916010498688,613.1243380203384,8.530181550334142,-73.29396325459317,2.624671916010584,2.624671916010495,98.42519685039372,678.0416010526022,1047.1132053375386
800mm 格构柱桩,钢管混凝土柱-圆形,结构柱,钻孔灌注格构柱桩,610.4996661043278,5.905509634323646,-171.71916010498688,613.1243380203384,8.530181550334142,-73.29396325459317,2.624671916010584,2.624671916010495,98.42519685039372,678.0416010526022,1047.1132053375386
800mm 格构柱桩,钢管混凝土柱-圆形,结构柱,钻孔灌注格构柱桩,610.4996661043278,5.905509634323646,-171.71916010498688,613.1243380203384,8.530181550334142,-73.29396325459317,2.624671916010584,2.624671916010495,98.42519685039372,678.0416010526022,1047.1132053375386
800mm 格构柱桩,钢管混凝土柱-圆形,结构柱,钻孔灌注格构柱桩,610.4996661043278,5.905509634323646,-171.71916010498688,613.1243380203384,8.530181550334142,-73.29396325459317,2.624671916010584,2.624671916010495,98.42519685039372,678.0416010526022,1047.1132053375386
800mm 格构柱桩,钢管混凝土柱-圆形,结构柱,钻孔灌注格构柱桩,610.4996661043278,5.905509634323646,-171.71916010498688,613.1243380203384,8.530181550334142,-73.29396325459317,2.624671916010584,2.624671916010495,98.42519685039372,678.0416010526022,1047.1132053375386
800mm 格构柱桩,钢管混凝土柱-圆形,结构柱,钻孔灌注格构柱桩,610.4996661043278,5.905509634323646,-171.71916010498688,613.1243380203384,8.530181550334142,-73.29396325459317,2.624671916010584,2.624671916010495,98.42519685039372,678.0416010526022,1047.1132053375386
800mm 格构柱桩,钢管混凝土柱-圆形,结构柱,钻孔灌注格构柱桩,610.4996661043278,5.905509634323646,-171.71916010498688,613.1243380203384,8.530181550334142,-73.29396325459317,2.624671916010584,2.624671916010495,98.42519685039372,678.0416010526022,1047.1132053375386
800mm 格构柱桩,钢管混凝土柱-圆形,结构柱,钻孔灌注格构柱桩,610.4996661043278,5.905509634323646,-171.71916010498688,613.1243380203384,8.530181550334142,-73.29396325459317,2.624671916010584,2.624671916010495,98.42519685039372,678.0416010526022,1047.1132053375386
800mm 格构柱桩,钢管混凝土柱-圆形,结构柱,钻孔灌注格构柱桩,610.4996661043278,5.905509634323646,-171.71916010498688,613.1243380203384,8.530181550334142,-73.29396325459317,2.624671916010584,2.624671916010495,98.42519685039372,678.0416010526022,1047.1132053375386
800mm 格构柱桩,钢管混凝土柱-圆形,结构柱,钻孔灌注格构柱桩,610.4996661043278,5.905509634323646,-171.71916010498688,613.1243380203384,8.530181550334142,-73.29396325459317,2.624671916010584,2.624671916010495,98.42519685039372,678.0416010526022,1047.1132053375386
800mm 格构柱桩,钢管混凝土柱-圆形,结构柱,钻孔灌注格构柱桩,610.4996661043278,5.905509634323646,-171.71916010498688,613.1243380203384,8.530181550334142,-73.29396325459317,2.624671916010584,2.624671916010495,98.42519685039372,678.0416010526022,1047.1132053375386
800mm 格构柱桩,钢管混凝土柱-圆形,结构柱,钻孔灌注格构柱桩,610.4996661043278,5.905509634323646,-171.71916010498688,613.1243380203384,8.530181550334142,-73.29396325459317,2.624671916010584,2.624671916010495,98.42519685039372,678.0416010526022,1047.1132053375386
800mm 格构柱桩,钢管混凝土柱-圆形,结构柱,钻孔灌注格构柱桩,610.4996661043278,5.905509634323646,-171.71916010498688,613.1243380203384,8.530181550334142,-73.29396325459317,2.624671916010584,2.624671916010495,98.42519685039372,678.0416010526022,1047.1132053375386
800mm 格构柱桩,钢管混凝土柱-圆形,结构柱,钻孔灌注格构柱桩,610.4996661043278,5.905509634323646,-171.71916010498688,613.1243380203384,8.530181550334142,-73.29396325459317,2.624671916010584,2.624671916010495,98.42519685039372,678.0416010526022,1047.1132053375386
800mm 格构柱桩,钢管混凝土柱-圆形,结构柱,钻孔灌注格构柱桩,610.4996661043278,5.905509634323646,-171.71916010498688,613.1243380203384,8.530181550334142,-73.29396325459317,2.624671916010584,2.624671916010495,98.42519685039372,678.0416010526022,1047.1132053375386
800mm 格构柱桩,钢管混凝土柱-圆形,结构柱,钻孔灌注格构柱桩,610.4996661043278,5.905509634323646,-171.71916010498688,613.1243380203384,8.530181550334142,-73.29396325459317,2.624671916010584,2.624671916010495,98.42519685039372,678.0416010526022,1047.1132053375386
800mm 格构柱桩,钢管混凝土柱-圆形,结构柱,钻孔灌注格构柱桩,610.4996661043278,5.905509634323646,-171.71916010498688,613.1243380203384,8.530181550334142,-73.29396325459317,2.624671916010584,2.624671916010495,98.42519685039372,678.0416010526022,1047.1132053375386
800mm 格构柱桩,钢管混凝土柱-圆形,结构柱,钻孔灌注格构柱桩,610.4996661043278,5.905509634323646,-171.71916010498688,613.1243380203384,8.530181550334142,-73.29396325459317,2.624671916010584,2.624671916010495,98.42519685039372,678.0416010526022,1047.1132053375386
800mm 格构柱桩,钢管混凝土柱-圆形,结构柱,钻孔灌注格构柱桩,610.4996661043278,5.905509634323646,-171.71916010498688,613.1243380203384,8.530181550334142,-73.29396325459317,2.624671916010584,2.624671916010495,98.42519685039372,678.0416010526022,1047.1132053375386
